transaction_id,transaction_date,transaction_time,store_id,product_id,transaction_qty,unit_price,total_amount
480,2023-01-01,18:14:28,8,26,2,3.0,6.0
481,2023-01-01,18:17:09,8,36,2,3.75,7.5
482,2023-01-01,18:18:10,3,59,1,4.5,4.5
483,2023-01-01,18:19:45,5,52,1,2.5,2.5
484,2023-01-01,18:19:45,5,76,1,3.5,3.5
485,2023-01-01,18:21:22,3,46,1,2.5,2.5
486,2023-01-01,18:22:12,3,61,2,4.75,9.5
487,2023-01-01,18:22:48,5,37,2,3.0,6.0
488,2023-01-01,18:22:53,3,32,1,3.0,3.0
489,2023-01-01,18:22:53,3,79,1,3.75,3.75
490,2023-01-01,18:23:34,5,53,2,3.0,6.0
491,2023-01-01,18:25:51,3,61,1,4.75,4.75
492,2023-01-01,18:25:57,8,43,1,3.0,3.0
493,2023-01-01,18:27:08,5,54,2,2.5,5.0
494,2023-01-01,18:29:34,8,44,2,2.5,5.0
495,2023-01-01,18:30:05,3,55,2,4.0,8.0
496,2023-01-01,18:34:56,3,60,2,3.75,7.5
497,2023-01-01,18:39:29,3,22,1,2.0,2.0
498,2023-01-01,18:40:29,8,53,2,3.0,6.0
499,2023-01-01,18:41:13,3,24,1,3.0,3.0
500,2023-01-01,18:41:28,8,49,2,3.0,6.0
501,2023-01-01,18:42:04,3,60,2,3.75,7.5
502,2023-01-01,18:42:16,8,54,1,2.5,2.5
503,2023-01-01,18:43:19,3,57,1,3.1,3.1
504,2023-01-01,18:43:42,3,25,1,2.2,2.2
505,2023-01-01,18:45:11,3,38,2,3.75,7.5
506,2023-01-01,18:49:48,3,27,1,3.5,3.5
507,2023-01-01,18:51:23,3,24,2,3.0,6.0
508,2023-01-01,18:51:41,3,28,1,2.0,2.0
509,2023-01-01,18:52:18,8,22,2,2.0,4.0
510,2023-01-01,18:52:57,3,59,2,4.5,9.0
511,2023-01-01,18:55:19,3,56,2,2.55,5.1
512,2023-01-01,18:56:24,8,53,2,3.0,6.0
513,2023-01-01,18:56:35,8,39,2,4.25,8.5
514,2023-01-01,18:56:35,8,73,1,3.75,3.75
515,2023-01-01,19:00:27,3,43,1,3.0,3.0
516,2023-01-01,19:02:52,8,37,2,3.0,6.0
517,2023-01-01,19:06:58,8,38,1,3.75,3.75
518,2023-01-01,19:07:26,8,24,2,3.0,6.0
519,2023-01-01,19:07:40,3,55,1,4.0,4.0
520,2023-01-01,19:08:11,8,27,2,3.5,7.0
521,2023-01-01,19:08:56,3,60,1,3.75,3.75
522,2023-01-01,19:09:54,8,41,1,4.25,4.25
523,2023-01-01,19:10:16,3,27,2,3.5,7.0
524,2023-01-01,19:10:53,8,55,2,4.0,8.0
525,2023-01-01,19:12:49,3,40,2,3.75,7.5
526,2023-01-01,19:14:09,3,32,2,3.0,6.0
527,2023-01-01,19:15:15,3,55,1,4.0,4.0
528,2023-01-01,19:21:35,8,49,1,3.0,3.0
529,2023-01-01,19:22:39,8,40,1,3.75,3.75
530,2023-01-01,19:24:18,8,46,1,2.5,2.5
531,2023-01-01,19:24:18,8,77,1,3.0,3.0
532,2023-01-01,19:29:01,3,44,2,2.5,5.0
533,2023-01-01,19:29:07,3,38,1,3.75,3.75
534,2023-01-01,19:30:55,3,51,2,3.0,6.0
535,2023-01-01,19:34:03,8,43,1,3.0,3.0
536,2023-01-01,19:34:39,8,61,2,4.75,9.5
537,2023-01-01,19:34:48,3,40,1,3.75,3.75
538,2023-01-01,19:35:55,8,27,2,3.5,7.0
539,2023-01-01,19:37:51,3,60,1,3.75,3.75
540,2023-01-01,19:38:46,3,55,2,4.0,8.0
541,2023-01-01,19:39:00,3,47,2,3.0,6.0
542,2023-01-01,19:39:32,3,37,1,3.0,3.0
543,2023-01-01,19:43:29,3,54,1,2.5,2.5
544,2023-01-01,19:44:41,8,61,1,4.75,4.75
545,2023-01-01,19:45:28,8,26,1,3.0,3.0
546,2023-01-01,19:49:37,3,36,1,3.75,3.75
547,2023-01-01,19:52:47,8,32,1,3.0,3.0
548,2023-01-01,19:57:56,3,35,1,3.1,3.1
549,2023-01-01,19:58:29,3,55,1,4.0,4.0
550,2023-01-01,19:58:52,3,39,1,4.25,4.25
551,2023-01-02,07:01:59,5,87,1,3.0,3.0
552,2023-01-02,07:12:05,5,51,1,3.0,3.0
553,2023-01-02,07:16:35,5,28,2,2.0,4.0
554,2023-01-02,07:16:46,5,57,1,3.1,3.1
555,2023-01-02,07:16:46,5,70,1,3.25,3.25
556,2023-01-02,07:22:08,5,61,2,4.75,9.5
557,2023-01-02,07:22:45,5,42,1,2.5,2.5
558,2023-01-02,07:25:59,5,24,1,3.0,3.0
559,2023-01-02,07:35:10,5,53,1,3.0,3.0
560,2023-01-02,07:48:26,5,41,1,4.25,4.25
561,2023-01-02,07:48:26,5,75,1,3.5,3.5
562,2023-01-02,07:53:48,5,27,2,3.5,7.0
563,2023-01-02,07:59:47,5,48,1,2.5,2.5
564,2023-01-02,07:59:47,5,75,1,3.5,3.5
565,2023-01-02,08:03:47,8,32,2,3.0,6.0
566,2023-01-02,08:04:06,8,31,2,2.2,4.4
567,2023-01-02,08:04:55,8,25,1,2.2,2.2
568,2023-01-02,08:04:59,5,61,1,4.75,4.75
569,2023-01-02,08:09:46,5,48,1,2.5,2.5
570,2023-01-02,08:09:51,5,61,1,4.75,4.75
571,2023-01-02,08:11:11,8,61,2,4.75,9.5
572,2023-01-02,08:11:11,8,74,1,3.5,3.5
573,2023-01-02,08:13:24,8,27,1,3.5,3.5
574,2023-01-02,08:14:13,5,55,1,4.0,4.0
575,2023-01-02,08:15:07,8,36,1,3.75,3.75
576,2023-01-02,08:15:10,8,30,2,3.0,6.0
577,2023-01-02,08:17:28,8,44,1,2.5,2.5
578,2023-01-02,08:20:38,5,44,2,2.5,5.0
579,2023-01-02,08:21:32,8,38,2,3.75,7.5
580,2023-01-02,08:23:15,8,26,1,3.0,3.0
581,2023-01-02,08:25:22,5,25,1,2.2,2.2
582,2023-01-02,08:26:13,5,28,2,2.0,4.0
583,2023-01-02,08:26:21,8,31,2,2.2,4.4
584,2023-01-02,08:30:10,5,29,1,2.5,2.5
585,2023-01-02,08:31:35,8,35,1,3.1,3.1
586,2023-01-02,08:34:25,8,25,2,2.2,4.4
587,2023-01-02,08:34:30,8,48,1,2.5,2.5
588,2023-01-02,08:43:50,8,32,1,3.0,3.0
589,2023-01-02,08:51:31,5,32,2,3.0,6.0
590,2023-01-02,08:55:40,5,28,1,2.0,2.0
591,2023-01-02,09:00:14,8,39,1,4.25,4.25
592,2023-01-02,09:01:24,8,53,1,3.0,3.0
593,2023-01-02,09:06:29,5,33,1,3.5,3.5
594,2023-01-02,09:07:31,5,37,2,3.0,6.0
595,2023-01-02,09:11:10,8,59,1,4.5,4.5
596,2023-01-02,09:11:10,8,79,1,3.75,3.75
597,2023-01-02,09:11:45,8,61,1,4.75,4.75
598,2023-01-02,09:11:57,8,34,2,2.45,4.9
599,2023-01-02,09:11:57,8,72,1,3.25,3.25
600,2023-01-02,09:12:47,5,31,2,2.2,4.4
601,2023-01-02,09:12:47,5,75,1,3.5,3.5
602,2023-01-02,09:17:08,8,46,1,2.5,2.5
603,2023-01-02,09:21:01,8,55,1,4.0,4.0
604,2023-01-02,09:22:26,8,40,1,3.75,3.75
605,2023-01-02,09:25:27,5,29,1,2.5,2.5
606,2023-01-02,09:26:16,8,28,2,2.0,4.0
607,2023-01-02,09:29:47,8,22,2,2.0,4.0
608,2023-01-02,09:29:47,8,70,1,3.25,3.25
609,2023-01-02,09:31:37,8,59,2,4.5,9.0
610,2023-01-02,09:33:57,8,23,2,2.5,5.0
611,2023-01-02,09:36:26,8,87,1,3.0,3.0
612,2023-01-02,09:38:46,8,87,2,3.0,6.0
613,2023-01-02,09:40:52,5,48,1,2.5,2.5
614,2023-01-02,09:45:34,5,30,1,3.0,3.0
615,2023-01-02,09:46:33,8,48,2,2.5,5.0
616,2023-01-02,09:48:46,8,32,2,3.0,6.0
617,2023-01-02,09:50:09,8,27,1,3.5,3.5
618,2023-01-02,09:50:57,5,23,1,2.5,2.5
619,2023-01-02,09:52:17,5,26,1,3.0,3.0
620,2023-01-02,09:54:48,8,34,1,2.45,2.45
621,2023-01-02,09:56:28,8,41,2,4.25,8.5
622,2023-01-02,09:56:45,5,51,1,3.0,3.0
623,2023-01-02,09:58:47,5,37,2,3.0,6.0
624,2023-01-02,10:01:57,8,61,1,4.75,4.75
625,2023-01-02,10:03:39,8,30,1,3.0,3.0
626,2023-01-02,10:03:39,8,76,1,3.5,3.5
627,2023-01-02,10:05:11,5,58,1,3.5,3.5
628,2023-01-02,10:05:22,5,55,1,4.0,4.0
629,2023-01-02,10:07:28,5,26,1,3.0,3.0
630,2023-01-02,10:08:23,8,43,1,3.0,3.0
631,2023-01-02,10:10:47,8,56,2,2.55,5.1
632,2023-01-02,10:13:55,5,26,2,3.0,6.0
633,2023-01-02,10:13:55,5,79,1,3.75,3.75
634,2023-01-02,10:16:43,5,28,1,2.0,2.0
635,2023-01-02,10:19:33,8,61,1,4.75,4.75
636,2023-01-02,10:20:52,8,42,2,2.5,5.0
637,2023-01-02,10:22:19,5,23,1,2.5,2.5
638,2023-01-02,10:26:49,5,23,1,2.5,2.5
639,2023-01-02,10:27:05,5,25,1,2.2,2.2
640,2023-01-02,10:28:41,8,42,1,2.5,2.5
641,2023-01-02,10:30:39,8,44,2,2.5,5.0
642,2023-01-02,10:36:18,8,50,2,2.5,5.0
643,2023-01-02,10:36:44,5,51,1,3.0,3.0
644,2023-01-02,10:38:55,8,51,2,3.0,6.0
645,2023-01-02,10:48:57,5,53,1,3.0,3.0
646,2023-01-02,10:49:58,8,32,1,3.0,3.0
647,2023-01-02,10:55:08,8,55,1,4.0,4.0
648,2023-01-02,10:55:35,8,48,1,2.5,2.5
649,2023-01-02,10:59:58,8,32,1,3.0,3.0
650,2023-01-02,11:01:06,5,48,2,2.5,5.0
651,2023-01-02,11:04:21,3,27,1,3.5,3.5
652,2023-01-02,11:04:21,3,70,1,3.25,3.25
653,2023-01-02,11:06:10,3,26,1,3.0,3.0
654,2023-01-02,11:06:10,3,77,1,3.0,3.0
655,2023-01-02,11:06:28,5,25,1,2.2,2.2
656,2023-01-02,11:10:15,8,29,2,2.5,5.0
657,2023-01-02,11:11:23,3,26,2,3.0,6.0
658,2023-01-02,11:12:05,8,41,1,4.25,4.25
659,2023-01-02,11:12:33,5,46,1,2.5,2.5
660,2023-01-02,11:13:01,3,22,2,2.0,4.0
661,2023-01-02,11:13:37,8,50,1,2.5,2.5
662,2023-01-02,11:14:15,3,32,2,3.0,6.0
663,2023-01-02,11:15:12,3,40,1,3.75,3.75
664,2023-01-02,11:15:28,3,30,1,3.0,3.0
665,2023-01-02,11:15:40,3,42,1,2.5,2.5
666,2023-01-02,11:16:51,3,31,2,2.2,4.4
667,2023-01-02,11:16:51,3,75,1,3.5,3.5
668,2023-01-02,11:18:12,3,36,2,3.75,7.5
669,2023-01-02,11:18:25,3,52,2,2.5,5.0
670,2023-01-02,11:19:12,3,30,2,3.0,6.0
671,2023-01-02,11:19:42,8,35,1,3.1,3.1
672,2023-01-02,11:21:43,3,29,2,2.5,5.0
673,2023-01-02,11:21:49,3,38,2,3.75,7.5
674,2023-01-02,11:22:46,3,53,1,3.0,3.0
675,2023-01-02,11:25:20,5,54,2,2.5,5.0
676,2023-01-02,11:27:35,5,48,2,2.5,5.0
677,2023-01-02,11:32:11,8,47,2,3.0,6.0
678,2023-01-02,11:34:44,8,43,1,3.0,3.0
679,2023-01-02,11:35:02,3,49,1,3.0,3.0
680,2023-01-02,11:35:02,3,79,1,3.75,3.75
681,2023-01-02,11:35:14,3,25,2,2.2,4.4
682,2023-01-02,11:35:14,3,69,1,3.25,3.25
683,2023-01-02,11:36:50,5,58,2,3.5,7.0
684,2023-01-02,11:38:23,3,24,2,3.0,6.0
685,2023-01-02,11:39:11,5,42,2,2.5,5.0
686,2023-01-02,11:39:11,5,74,1,3.5,3.5
687,2023-01-02,11:40:12,8,45,2,3.0,6.0
688,2023-01-02,11:41:54,5,48,1,2.5,2.5
689,2023-01-02,11:42:36,8,45,2,3.0,6.0
690,2023-01-02,11:42:36,8,72,1,3.25,3.25
691,2023-01-02,11:43:04,3,26,2,3.0,6.0
692,2023-01-02,11:49:10,5,44,1,2.5,2.5
693,2023-01-02,11:50:18,8,33,1,3.5,3.5
694,2023-01-02,11:50:32,8,33,1,3.5,3.5
695,2023-01-02,11:53:48,8,48,2,2.5,5.0
696,2023-01-02,11:53:54,8,59,2,4.5,9.0
697,2023-01-02,11:54:01,5,43,2,3.0,6.0
698,2023-01-02,11:54:30,3,26,1,3.0,3.0
699,2023-01-02,11:55:31,3,53,1,3.0,3.0
700,2023-01-02,11:56:26,8,28,1,2.0,2.0
701,2023-01-02,11:56:58,8,37,1,3.0,3.0
702,2023-01-02,11:56:58,8,78,1,4.5,4.5
703,2023-01-02,11:58:49,8,35,2,3.1,6.2
704,2023-01-02,11:58:49,8,71,1,3.75,3.75
705,2023-01-02,12:01:50,3,53,1,3.0,3.0
706,2023-01-02,12:03:47,3,23,1,2.5,2.5
707,2023-01-02,12:06:18,3,32,1,3.0,3.0
708,2023-01-02,12:12:01,3,24,2,3.0,6.0
709,2023-01-02,12:12:44,3,42,1,2.5,2.5
710,2023-01-02,12:14:00,8,54,1,2.5,2.5
711,2023-01-02,12:18:13,3,55,1,4.0,4.0
712,2023-01-02,12:18:22,3,25,2,2.2,4.4
713,2023-01-02,12:18:22,3,79,1,3.75,3.75
714,2023-01-02,12:20:43,5,47,1,3.0,3.0
715,2023-01-02,12:20:43,5,71,1,3.75,3.75
716,2023-01-02,12:21:38,8,48,1,2.5,2.5
717,2023-01-02,12:21:39,3,49,1,3.0,3.0
718,2023-01-02,12:21:58,3,53,2,3.0,6.0
719,2023-01-02,12:22:04,3,22,1,2.0,2.0
720,2023-01-02,12:22:12,5,55,1,4.0,4.0
721,2023-01-02,12:22:12,5,79,1,3.75,3.75
722,2023-01-02,12:23:03,5,22,1,2.0,2.0
723,2023-01-02,12:23:30,3,43,1,3.0,3.0
724,2023-01-02,12:23:30,3,78,1,4.5,4.5
725,2023-01-02,12:24:39,5,33,2,3.5,7.0
726,2023-01-02,12:24:39,5,69,1,3.25,3.25
727,2023-01-02,12:25:03,3,24,1,3.0,3.0
728,2023-01-02,12:25:24,5,56,2,2.55,5.1
729,2023-01-02,12:26:13,5,25,2,2.2,4.4
730,2023-01-02,12:26:13,5,78,1,4.5,4.5
731,2023-01-02,12:26:18,8,28,1,2.0,2.0
732,2023-01-02,12:27:01,8,60,1,3.75,3.75
733,2023-01-02,12:28:08,3,51,2,3.0,6.0
734,2023-01-02,12:28:25,3,60,1,3.75,3.75
735,2023-01-02,12:29:07,3,24,1,3.0,3.0
736,2023-01-02,12:30:43,3,50,2,2.5,5.0
737,2023-01-02,12:32:19,8,57,1,3.1,3.1
738,2023-01-02,12:33:04,3,32,2,3.0,6.0
739,2023-01-02,12:34:00,3,24,1,3.0,3.0
740,2023-01-02,12:36:06,8,43,1,3.0,3.0
741,2023-01-02,12:36:37,5,25,1,2.2,2.2
742,2023-01-02,12:38:47,8,87,2,3.0,6.0
743,2023-01-02,12:38:51,3,56,1,2.55,2.55
744,2023-01-02,12:39:04,5,87,2,3.0,6.0
745,2023-01-02,12:41:28,8,87,1,3.0,3.0
746,2023-01-02,12:42:19,5,52,1,2.5,2.5
747,2023-01-02,12:42:47,8,60,1,3.75,3.75
748,2023-01-02,12:45:02,5,26,1,3.0,3.0
749,2023-01-02,12:46:04,3,46,2,2.5,5.0
750,2023-01-02,12:47:49,3,46,2,2.5,5.0
751,2023-01-02,12:53:16,8,22,2,2.0,4.0
752,2023-01-02,12:54:07,5,58,1,3.5,3.5
753,2023-01-02,12:54:07,5,77,1,3.0,3.0
754,2023-01-02,12:54:53,5,52,2,2.5,5.0
755,2023-01-02,12:55:19,3,52,1,2.5,2.5
756,2023-01-02,12:57:55,8,30,2,3.0,6.0
757,2023-01-02,12:58:04,3,53,2,3.0,6.0
758,2023-01-02,12:58:38,8,26,2,3.0,6.0
759,2023-01-02,12:58:57,8,35,1,3.1,3.1
760,2023-01-02,12:59:28,8,47,1,3.0,3.0
761,2023-01-02,12:59:45,3,24,2,3.0,6.0
762,2023-01-02,13:02:03,3,27,2,3.5,7.0
763,2023-01-02,13:03:14,8,40,2,3.75,7.5
764,2023-01-02,13:03:14,8,76,1,3.5,3.5
765,2023-01-02,13:03:33,5,22,2,2.0,4.0
766,2023-01-02,13:03:53,3,28,2,2.0,4.0
767,2023-01-02,13:04:02,8,49,1,3.0,3.0
768,2023-01-02,13:04:56,3,27,2,3.5,7.0
769,2023-01-02,13:05:41,3,61,1,4.75,4.75
770,2023-01-02,13:09:27,5,51,1,3.0,3.0
771,2023-01-02,13:09:27,5,70,1,3.25,3.25
772,2023-01-02,13:10:17,8,33,1,3.5,3.5
773,2023-01-02,13:10:17,8,78,1,4.5,4.5
774,2023-01-02,13:10:41,8,43,2,3.0,6.0
775,2023-01-02,13:14:54,5,31,2,2.2,4.4
776,2023-01-02,13:15:40,5,24,1,3.0,3.0
777,2023-01-02,13:21:09,3,46,2,2.5,5.0
778,2023-01-02,13:21:23,8,50,2,2.5,5.0
779,2023-01-02,13:23:18,3,39,2,4.25,8.5
780,2023-01-02,13:23:38,3,44,1,2.5,2.5
781,2023-01-02,13:24:33,3,31,2,2.2,4.4
782,2023-01-02,13:25:02,8,57,1,3.1,3.1
783,2023-01-02,13:26:47,3,47,1,3.0,3.0
784,2023-01-02,13:28:24,8,44,2,2.5,5.0
785,2023-01-02,13:29:51,3,38,1,3.75,3.75
786,2023-01-02,13:29:59,3,56,1,2.55,2.55
787,2023-01-02,13:30:00,3,27,2,3.5,7.0
788,2023-01-02,13:30:00,3,76,1,3.5,3.5
789,2023-01-02,13:30:05,8,50,1,2.5,2.5
790,2023-01-02,13:30:15,3,30,1,3.0,3.0
791,2023-01-02,13:30:30,3,39,2,4.25,8.5
792,2023-01-02,13:30:30,8,31,1,2.2,2.2
793,2023-01-02,13:34:02,8,23,1,2.5,2.5
794,2023-01-02,13:35:24,5,32,2,3.0,6.0
795,2023-01-02,13:35:24,8,30,2,3.0,6.0
796,2023-01-02,13:39:11,3,23,2,2.5,5.0
797,2023-01-02,13:40:11,3,39,1,4.25,4.25
798,2023-01-02,13:40:36,8,47,2,3.0,6.0
799,2023-01-02,13:40:53,5,48,1,2.5,2.5
800,2023-01-02,13:40:53,5,79,1,3.75,3.75
801,2023-01-02,13:42:07,8,36,1,3.75,3.75
802,2023-01-02,13:47:24,3,28,1,2.0,2.0
803,2023-01-02,13:47:27,8,59,2,4.5,9.0
804,2023-01-02,13:48:27,8,26,2,3.0,6.0
805,2023-01-02,13:48:27,8,73,1,3.75,3.75
806,2023-01-02,13:51:33,3,60,1,3.75,3.75
807,2023-01-02,13:51:33,3,70,1,3.25,3.25
808,2023-01-02,13:52:27,3,54,2,2.5,5.0
809,2023-01-02,13:53:04,8,26,1,3.0,3.0
810,2023-01-02,13:53:04,8,79,1,3.75,3.75
811,2023-01-02,13:55:38,8,23,1,2.5,2.5
812,2023-01-02,13:55:38,8,71,1,3.75,3.75
813,2023-01-02,13:56:19,5,39,1,4.25,4.25
814,2023-01-02,13:57:59,8,38,2,3.75,7.5
815,2023-01-02,13:58:30,3,36,2,3.75,7.5
816,2023-01-02,13:58:36,3,39,1,4.25,4.25
817,2023-01-02,14:01:23,8,46,1,2.5,2.5
818,2023-01-02,14:02:16,8,25,2,2.2,4.4
819,2023-01-02,14:02:44,3,22,2,2.0,4.0
820,2023-01-02,14:03:27,3,59,1,4.5,4.5
821,2023-01-02,14:05:27,5,56,1,2.55,2.55
822,2023-01-02,14:05:27,5,75,1,3.5,3.5
823,2023-01-02,14:07:17,3,37,1,3.0,3.0
824,2023-01-02,14:07:49,5,60,2,3.75,7.5
825,2023-01-02,14:08:49,3,40,1,3.75,3.75
826,2023-01-02,14:11:08,5,28,1,2.0,2.0
827,2023-01-02,14:12:00,8,46,1,2.5,2.5
828,2023-01-02,14:12:07,5,51,2,3.0,6.0
829,2023-01-02,14:12:35,3,54,2,2.5,5.0
830,2023-01-02,14:12:35,3,72,1,3.25,3.25
831,2023-01-02,14:13:26,8,55,1,4.0,4.0
832,2023-01-02,14:13:37,5,25,2,2.2,4.4
833,2023-01-02,14:14:26,3,58,2,3.5,7.0
834,2023-01-02,14:17:08,3,23,1,2.5,2.5
835,2023-01-02,14:17:55,3,61,2,4.75,9.5
836,2023-01-02,14:17:55,3,75,1,3.5,3.5
837,2023-01-02,14:19:24,3,49,1,3.0,3.0
838,2023-01-02,14:21:55,8,41,2,4.25,8.5
839,2023-01-02,14:24:46,3,30,1,3.0,3.0
840,2023-01-02,14:25:35,8,31,1,2.2,2.2
841,2023-01-02,14:26:33,8,36,1,3.75,3.75
842,2023-01-02,14:29:35,3,43,2,3.0,6.0
843,2023-01-02,14:29:35,3,71,1,3.75,3.75
844,2023-01-02,14:33:26,3,22,1,2.0,2.0
845,2023-01-02,14:33:58,5,37,2,3.0,6.0
846,2023-01-02,14:34:53,3,48,1,2.5,2.5
847,2023-01-02,14:36:56,5,87,2,3.0,6.0
848,2023-01-02,14:37:44,8,52,2,2.5,5.0
849,2023-01-02,14:39:18,8,24,1,3.0,3.0
850,2023-01-02,14:40:25,3,40,2,3.75,7.5
851,2023-01-02,14:42:21,3,47,1,3.0,3.0
852,2023-01-02,14:42:21,3,72,1,3.25,3.25
853,2023-01-02,14:44:28,5,52,2,2.5,5.0
854,2023-01-02,14:46:31,8,23,2,2.5,5.0
855,2023-01-02,14:48:02,5,27,2,3.5,7.0
856,2023-01-02,14:48:05,5,41,1,4.25,4.25
857,2023-01-02,14:48:53,8,32,1,3.0,3.0
858,2023-01-02,14:51:11,3,36,1,3.75,3.75
859,2023-01-02,14:52:26,5,46,1,2.5,2.5
860,2023-01-02,14:52:26,5,76,1,3.5,3.5
861,2023-01-02,14:54:33,3,37,2,3.0,6.0
862,2023-01-02,14:54:40,5,87,1,3.0,3.0
863,2023-01-02,14:54:46,5,52,2,2.5,5.0
864,2023-01-02,14:55:38,8,36,2,3.75,7.5
865,2023-01-02,14:58:21,8,87,2,3.0,6.0
866,2023-01-02,14:58:28,8,46,2,2.5,5.0
867,2023-01-02,14:59:08,8,30,1,3.0,3.0
868,2023-01-02,15:03:12,3,26,2,3.0,6.0
869,2023-01-02,15:03:12,3,73,1,3.75,3.75
870,2023-01-02,15:04:21,3,23,2,2.5,5.0
871,2023-01-02,15:05:22,3,27,1,3.5,3.5
872,2023-01-02,15:05:22,3,79,1,3.75,3.75
873,2023-01-02,15:09:48,5,31,2,2.2,4.4
874,2023-01-02,15:10:48,8,44,1,2.5,2.5
875,2023-01-02,15:12:44,3,52,1,2.5,2.5
876,2023-01-02,15:15:03,3,40,1,3.75,3.75
877,2023-01-02,15:15:03,3,77,1,3.0,3.0
878,2023-01-02,15:18:41,5,59,1,4.5,4.5
879,2023-01-02,15:19:46,3,53,1,3.0,3.0
880,2023-01-02,15:21:45,3,47,2,3.0,6.0
881,2023-01-02,15:22:19,8,28,2,2.0,4.0
882,2023-01-02,15:23:29,8,45,2,3.0,6.0
883,2023-01-02,15:24:16,3,60,1,3.75,3.75
884,2023-01-02,15:24:52,5,48,2,2.5,5.0
885,2023-01-02,15:26:08,3,50,1,2.5,2.5
886,2023-01-02,15:26:22,5,42,2,2.5,5.0
887,2023-01-02,15:26:22,5,69,1,3.25,3.25
888,2023-01-02,15:27:43,3,58,1,3.5,3.5
889,2023-01-02,15:27:48,3,41,1,4.25,4.25
890,2023-01-02,15:28:35,5,87,2,3.0,6.0
891,2023-01-02,15:29:31,5,44,2,2.5,5.0
892,2023-01-02,15:30:51,8,40,1,3.75,3.75
893,2023-01-02,15:32:44,8,45,2,3.0,6.0
894,2023-01-02,15:34:44,5,34,2,2.45,4.9
895,2023-01-02,15:35:22,8,53,1,3.0,3.0
896,2023-01-02,15:35:22,8,69,1,3.25,3.25
897,2023-01-02,15:35:30,5,60,2,3.75,7.5
898,2023-01-02,15:35:30,5,70,1,3.25,3.25
899,2023-01-02,15:36:29,8,46,2,2.5,5.0
900,2023-01-02,15:36:47,3,23,2,2.5,5.0
901,2023-01-02,15:37:20,8,33,2,3.5,7.0
902,2023-01-02,15:37:20,8,69,1,3.25,3.25
903,2023-01-02,15:38:44,5,47,2,3.0,6.0
904,2023-01-02,15:41:09,8,52,1,2.5,2.5
905,2023-01-02,15:41:09,8,69,1,3.25,3.25
906,2023-01-02,15:41:55,5,47,2,3.0,6.0
907,2023-01-02,15:41:55,5,74,1,3.5,3.5
908,2023-01-02,15:42:50,8,23,1,2.5,2.5
909,2023-01-02,15:44:59,3,44,2,2.5,5.0
910,2023-01-02,15:48:55,5,46,1,2.5,2.5
911,2023-01-02,15:48:55,5,73,1,3.75,3.75
912,2023-01-02,15:49:27,5,42,1,2.5,2.5
913,2023-01-02,15:49:27,5,78,1,4.5,4.5
914,2023-01-02,15:50:12,3,54,2,2.5,5.0
915,2023-01-02,15:50:12,3,79,1,3.75,3.75
916,2023-01-02,15:50:27,5,47,2,3.0,6.0
917,2023-01-02,15:50:28,8,46,2,2.5,5.0
918,2023-01-02,15:51:29,5,34,1,2.45,2.45
919,2023-01-02,15:51:57,5,38,2,3.75,7.5
920,2023-01-02,15:52:14,5,34,2,2.45,4.9
921,2023-01-02,15:52:58,8,56,1,2.55,2.55
922,2023-01-02,15:54:43,8,28,2,2.0,4.0
923,2023-01-02,15:55:19,5,55,1,4.0,4.0
924,2023-01-02,15:55:19,5,79,1,3.75,3.75
925,2023-01-02,15:55:27,5,56,2,2.55,5.1
926,2023-01-02,15:56:41,8,48,1,2.5,2.5
927,2023-01-02,15:58:07,5,29,2,2.5,5.0
928,2023-01-02,15:59:37,3,58,1,3.5,3.5
929,2023-01-02,15:59:53,3,43,2,3.0,6.0
930,2023-01-02,16:00:33,3,51,2,3.0,6.0
931,2023-01-02,16:00:33,3,78,1,4.5,4.5
932,2023-01-02,16:02:09,5,40,1,3.75,3.75
933,2023-01-02,16:02:21,5,44,1,2.5,2.5
934,2023-01-02,16:05:18,5,52,1,2.5,2.5
935,2023-01-02,16:06:01,5,34,2,2.45,4.9
936,2023-01-02,16:06:18,3,39,1,4.25,4.25
937,2023-01-02,16:08:22,5,54,1,2.5,2.5
938,2023-01-02,16:09:17,3,39,1,4.25,4.25
939,2023-01-02,16:09:45,3,45,2,3.0,6.0
940,2023-01-02,16:11:04,3,40,1,3.75,3.75
941,2023-01-02,16:11:57,8,26,2,3.0,6.0
942,2023-01-02,16:12:01,8,47,2,3.0,6.0
943,2023-01-02,16:14:09,5,30,1,3.0,3.0
944,2023-01-02,16:14:09,5,78,1,4.5,4.5
945,2023-01-02,16:18:15,3,53,2,3.0,6.0
946,2023-01-02,16:19:33,3,38,1,3.75,3.75
947,2023-01-02,16:19:48,5,60,2,3.75,7.5
948,2023-01-02,16:19:48,5,78,1,4.5,4.5
949,2023-01-02,16:22:25,3,48,1,2.5,2.5
950,2023-01-02,16:22:30,3,27,2,3.5,7.0
951,2023-01-02,16:23:50,5,26,1,3.0,3.0
952,2023-01-02,16:26:14,3,55,1,4.0,4.0
953,2023-01-02,16:26:38,3,25,1,2.2,2.2
954,2023-01-02,16:26:38,3,73,1,3.75,3.75
955,2023-01-02,16:26:49,8,54,1,2.5,2.5
956,2023-01-02,16:28:26,8,36,1,3.75,3.75
957,2023-01-02,16:30:05,5,23,1,2.5,2.5
958,2023-01-02,16:30:07,3,24,1,3.0,3.0
959,2023-01-02,16:30:07,3,74,1,3.5,3.5
960,2023-01-02,16:30:37,8,53,2,3.0,6.0
